"time","outputs"
0.966,3.168185239562175 3.169493384956107 3.171652270013487 0.6599999999999995
0.967,3.161930883962028 3.16323902935596 3.165397914413341 0.6699999999999995
0.968,3.155728410538682 3.157036555932614 3.159195440989994 0.6799999999999995
0.969,3.149580650787009 3.15088879618094 3.153047681238321 0.6899999999999995
0.97,3.143490382206093 3.144798527600025 3.146957412657406 0.6999999999999995
0.971,3.137460325558177 3.138768470952109 3.140927356009489 0.7099999999999995
0.972,3.131493142183591 3.132801287577523 3.134960172634903 0.7199999999999995
0.973,3.125591431374338 3.12689957676827 3.129058461825651 0.7299999999999995
0.974,3.119757727808904 3.121065873202836 3.123224758260216 0.7399999999999995
0.975,3.113994499050832 3.115302644444764 3.117461529502144 0.7499999999999996
0.976,3.108304143113544 3.109612288507476 3.111771173564856 0.7599999999999996
0.977,3.102688986093781 3.103997131487713 3.106156016545094 0.7699999999999996
0.978,3.097151279876036 3.098459425269968 3.100618310327348 0.7799999999999996
0.979,3.091693199910207 3.093001345304139 3.095160230361519 0.7899999999999996
0.98,3.086316843064697 3.087624988458629 3.089783873516009 0.7999999999999996
0.981,3.081024225557055 3.082332370950987 3.084491256008367 0.8099999999999996
0.982,3.075817280964214 3.077125426358146 3.079284311415527 0.8199999999999996
0.983,3.070697858314285 3.072006003708216 3.074164888765597 0.8299999999999996
0.984,3.065667720261783 3.066975865655715 3.069134750713096 0.8399999999999996
0.985,3.060728541348111 3.062036686742043 3.064195571799423 0.8499999999999996
0.986,3.055881906348979 3.057190051742911 3.059348936800292 0.8599999999999997
0.987,3.051129308710429 3.052437454104361 3.054596339161741 0.8699999999999997
0.988,3.04647214907498 3.047780294468912 3.049939179526292 0.8799999999999997
0.989,3.041911733899364 3.043219879293296 3.045378764350676 0.8899999999999997
0.99,3.037449274165213 3.038757419559145 3.040916304616526 0.8999999999999997
0.991,3.033085884183964 3.034394029577896 3.036552914635276 0.9099999999999997
0.992,3.028822580497166 3.030130725891098 3.032289610948478 0.9199999999999997
0.993,3.024660280873283 3.025968426267215 3.028127311324595 0.9299999999999997
0.994,3.020599803401961 3.021907948795893 3.024066833853273 0.9399999999999997
0.995,3.016641865686676 3.017950011080607 3.020108896137988 0.9499999999999997
0.996,3.012787084136542 3.014095229530473 3.016254114587854 0.9599999999999997
0.997,3.009035973357994 3.010344118751926 3.012503003809306 0.9699999999999998
0.998,3.005388945646932 3.006697091040864 3.008855976098245 0.9799999999999998
0.999,3.001846310581834 3.003154455975766 3.005313341033147 0.9899999999999998
1,2.998408274718241 2.999716420112172 3.001875305169553 0.9999999999999998
1,2.998408274718241 2.999716420112172 3.001875305169553 0.9999999999999998
1.001,2.995074941384907 2.996383086778839 2.998541971836219 1.010000000000001
1.002,2.991846310581834 2.993154455975766 2.995313341033147 1.02
1.002,2.991846310581834 2.993154455975766 2.995313341033147 1.02
1.003,2.989400379519566 2.989691374104546 2.991850259161926 1.030000000000001
1.004,2.987279586797375 2.986222312032235 2.988381197089615 1.04
1.004,2.987279586797375 2.986222312032235 2.988381197089615 1.04
1.005,2.985483008514945 2.982747267341271 2.984906152398651 1.050000000000001
1.006,2.984009412600804 2.979266237623543 2.981425122680923 1.06
1.007,2.982857260032969 2.975779220480388 2.977938105537769 1.070000000000001
1.008,2.982024706362508 2.972286213522602 2.974445098579983 1.08
1.009,2.98150960353849 2.968787214370435 2.970946099427815 1.090000000000001
1.01,2.981309502032546 2.965282220653603 2.967441105710984 1.1
1.011,2.981421653260929 2.961771230011286 2.963930115068667 1.110000000000001
1.012,2.981843012301681 2.958254240092137 2.960413125149517 1.12
1.013,2.982570240904245 2.954731248554278 2.956890133611659 1.130000000000001
1.014,2.983599710788523 2.951202253065313 2.953361138122694 1.14
1.015,2.984927507230152 2.947667251302324 2.949826136359705 1.150000000000001
1.016,2.986549432928436 2.94412624095188 2.94628512600926 1.16
1.017,2.988461012153141 2.940579219710036 2.942738104767416 1.170000000000001
1.018,2.990657495166035 2.93702618528234 2.939185070339721 1.18
1.019,2.993133862912831 2.933467135383837 2.935626020441218 1.190000000000001
1.02,2.995884831980887 2.929902067739071 2.932060952796451 1.2
1.021,2.998904859817783 2.926330980082084 2.928489865139465 1.210000000000001
1.022,3.002188150205616 2.922753870156433 2.924912755213814 1.22
1.023,3.005728658985614 2.919170735715177 2.921329620772558 1.230000000000001
1.024,3.009520100027417 2.915581574520894 2.917740459578275 1.24
1.025,3.01355595143714 2.911986384345676 2.914145269403057 1.249999999999999
1.026,3.017829461998085 2.908385162971137 2.910544048028517 1.26
1.027,3.022333657837745 2.904777908188414 2.906936793245794 1.269999999999999
1.028,3.027061349314534 2.901164617798171 2.903323502855552 1.28
1.029,3.03200513811742 2.897545289610608 2.899704174667988 1.289999999999999
1.03,3.037157424571488 2.893919921445451 2.896078806502832 1.3
1.031,3.042510415142194 2.890288511131973 2.892447396189354 1.309999999999999
1.032,3.048056130130923 2.886651056508982 2.888809941566362 1.32
1.033,3.053786411554241 2.883007555424833 2.885166440482213 1.329999999999999
1.034,3.059692931199089 2.879358005737429 2.881516890794809 1.34
1.035,3.065767198845935 2.875702405314225 2.877861290371605 1.349999999999999
1.036,3.072000570651809 2.87204075203223 2.87419963708961 1.36
1.037,3.078384257684904 2.868373043778012 2.870531928835393 1.369999999999999
1.038,3.084909334602366 2.864699278447701 2.866858163505082 1.38
1.039,3.091566748462668 2.861019453946992 2.863178339004372 1.389999999999999
1.04,3.098347327663903 2.857333568191145 2.859492453248526 1.4
1.041,3.105241790999149 2.853641619104998 2.855800504162378 1.409999999999999
1.042,3.112240756820001 2.849943604622957 2.852102489680337 1.42
1.043,3.11933475229918 2.84623952268901 2.848398407746391 1.429999999999999
1.044,3.126514222783136 2.842529371256726 2.844688256314106 1.44
1.045,3.133769541225358 2.838813148289259 2.840972033346639 1.449999999999999
1.046,3.141091017691133 2.835090851759347 2.837249736816727 1.46
1.047,3.148468908924323 2.831362479649324 2.833521364706705 1.469999999999999
1.048,3.155893427966772 2.827628029951115 2.829786915008496 1.48
1.049,3.163354753820795 2.823887500666245 2.826046385723625 1.489999999999999
1.05,3.170843041145272 2.820140889805836 2.822299774863216 1.5
1.051,3.178348429975711 2.816388195390616 2.818547080447996 1.509999999999999
1.052,3.185861055458763 2.812629415450919 2.814788300508299 1.52
1.053,3.193371057591504 2.80886454802669 2.81102343308407 1.529999999999999
1.054,3.200868590955945 2.805093591167484 2.807252476224865 1.54
1.055,3.208343834439104 2.801316542932477 2.803475427989857 1.549999999999999
1.056,3.215787000929091 2.797533401390459 2.79969228644784 1.56
1.057,3.223188346977604 2.793744164619846 2.795903049677227 1.569999999999999
1.058,3.230538182419331 2.789948830708676 2.792107715766057 1.58
1.059,3.237826879938733 2.786147397754619 2.788306282811999 1.589999999999999
1.06,3.245044884574797 2.782339863864971 2.784498748922351 1.6
1.061,3.252182723154355 2.778526227156668 2.780685112214048 1.609999999999999
1.062,3.259231013644676 2.774706485756278 2.776865370813659 1.62
1.063,3.266180474416086 2.770880637800015 2.773039522857395 1.629999999999999
1.064,3.273021933405497 2.767048681433729 2.769207566491109 1.64
1.065,3.279746337171771 2.763210614812922 2.765369499870302 1.649999999999999
1.066,3.286344759834017 2.759366436102741 2.761525321160121 1.66
1.067,3.292808411883961 2.755516143477988 2.757675028535369 1.669999999999999
1.068,3.299128648863743 2.751659735123117 2.753818620180498 1.68
1.069,3.305296979900514 2.747797209232242 2.749956094289622 1.689999999999999
1.07,3.311305076089476 2.743928564009134 2.746087449066514 1.7
1.071,3.31714477871703 2.740053797667231 2.742212682724611 1.709999999999999
1.072,3.32280810731598 2.736172908429634 2.738331793487015 1.72
1.073,3.328287267544773 2.732285894529117 2.734444779586497 1.729999999999999
1.074,3.33357465888307 2.72839275420812 2.730551639265501 1.74
1.075,3.338662882135999 2.724493485718763 2.726652370776144 1.749999999999999
1.076,3.343544746739712 2.720588087322839 2.722746972380219 1.76
1.077,3.34821327786103 2.716676557291824 2.718835442349204 1.769999999999999
1.078,3.352661723284167 2.712758893906873 2.714917778964254 1.78
1.079,3.356883560077736 2.708835095458832 2.710993980516213 1.789999999999999
1.08,3.360872501035471 2.70490516024823 2.70706404530561 1.8
1.081,3.364622500884278 2.700969086585289 2.703127971642669 1.809999999999999
1.082,3.368127762253531 2.697026872789923 2.699185757847303 1.820000000000001
1.083,3.371382741399678 2.693078517191745 2.695237402249125 1.829999999999999
1.084,3.374382153680545 2.689124018130063 2.691282903187443 1.840000000000001
1.085,3.377120978773907 2.68516337395389 2.687322259011271 1.849999999999999
1.086,3.379594465635202 2.68119658302194 2.683355468079321 1.860000000000001
1.087,3.38179813718946 2.677223643702637 2.679382528760017 1.869999999999999
1.088,3.383727794752863 2.673244554374109 2.67540343943149 1.880000000000001
1.089,3.385379522179526 2.669259313424202 2.671418198481582 1.889999999999999
1.09,3.386749689729443 2.665267919250469 2.66742680430785 1.900000000000001
1.091,3.387834957653757 2.661270370260187 2.663429255317568 1.909999999999999
1.092,3.388632279493827 2.657266664870348 2.659425549927728 1.920000000000001
1.093,3.389138905090838 2.653256801507667 2.655415686565048 1.929999999999999
1.094,3.389352383302973 2.649240778608582 2.651399663665963 1.940000000000001
1.095,3.389270564427474 2.645218594619261 2.647377479676641 1.95
1.096,3.388891602325204 2.641190247995596 2.643349133052976 1.960000000000001
1.097,3.388213956245607 2.637155737203217 2.639314622260597 1.97
1.098,3.387236392350261 2.633115060717482 2.635273945774862 1.980000000000001
1.099,3.385957984933539 2.62906821702349 2.63122710208087 1.99
1.1,3.384378117339147 2.625015204616076 2.627174089673456 2.000000000000001
1.101,3.382496482571662 2.620956021999818 2.623114907057199 2.01
1.102,3.380313083602443 2.616890667689037 2.619049552746417 2.020000000000001
1.103,3.377828233369625 2.6128191402078 2.61497802526518 2.03
1.104,3.375042554472196 2.608741438089921 2.610900323147301 2.040000000000001
1.105,3.371956978558462 2.604657559878968 2.606816444936348 2.05
1.106,3.368572745409481 2.600567504128256 2.602726389185637 2.060000000000001
1.107,3.364891401718412 2.596471269400863 2.598630154458244 2.07
1.108,3.360914799566936 2.592368854269617 2.594527739326998 2.080000000000001
1.109,3.356645094600301 2.588260257317112 2.590419142374492 2.09
1.109,3.356645094600301 2.588260257317112 2.590419142374492 2.09
1.11,3.352084743902736 2.584145477135697 2.586304362193077 2.100000000000001
1.111,3.347236503575397 2.580024512327493 2.582183397384873 2.11
1.112,3.342103426019167 2.57589736150438 2.57805624656176 2.120000000000001
1.113,3.336688856925055 2.571764023288013 2.573922908345394 2.13
1.114,3.330996431975107 2.567624496309813 2.569783381367194 2.140000000000001
1.115,3.32503007325713 2.563478779210977 2.565637664268357 2.15
1.116,3.31879398539674 2.559326870642474 2.561485755699854 2.160000000000001
1.117,3.312292651410566 2.555168769265053 2.557327654322433 2.17
1.118,3.305530828284686 2.55100447374924 2.55316335880662 2.180000000000001
1.119,3.298513542282687 2.546833982775345 2.548992867832726 2.19
1.12,3.291246083987935 2.54265729503346 2.54481618009084 2.200000000000001
1.121,3.283734003085009 2.538474409223462 2.540633294280842 2.21
1.122,3.275983102885371 2.534285324055015 2.536444209112395 2.220000000000001
1.123,3.267999434602764 2.530090038247576 2.532248923304957 2.23
1.124,3.259789291383898 2.525888550530389 2.52804743558777 2.240000000000001
1.125,3.251359202100398 2.521680859642497 2.523839744699877 2.25
1.126,3.242715924908058 2.517466964332733 2.519625849390114 2.260000000000001
1.127,3.233866440579846 2.513246863359733 2.515405748417114 2.27
1.128,3.22481794561915 2.509020555491928 2.511179440549308 2.280000000000001
1.129,3.215577845160143 2.504788039507553 2.506946924564934 2.29
1.13,3.206153745662199 2.500549314194646 2.502708199252027 2.300000000000001
1.131,3.196553447405641 2.496304378351051 2.498463263408432 2.31
1.132,3.18678493679616 2.492053230784418 2.494212115841798 2.320000000000001
1.133,3.176856378485563 2.487795870312207 2.489954755369587 2.33
1.134,3.16677610731656 2.483532295761688 2.485691180819068 2.340000000000001
1.135,3.156552620099606 2.479262505969946 2.481421391027327 2.35
1.136,3.146194567229856 2.474986499783879 2.477145384841259 2.360000000000001
1.137,3.135710744152552 2.470704276060202 2.472863161117582 2.37
1.138,3.125110082685219 2.466415833665447 2.468574718722827 2.380000000000001
1.139,3.114401642205294 2.46212117147597 2.46428005653335 2.39
1.14,3.103594600711802 2.457820288377943 2.459979173435324 2.400000000000001
1.141,3.092698245770003 2.453513183267368 2.455672068324749 2.41
1.142,3.081721965347832 2.449199855050068 2.451358740107448 2.420000000000001
1.143,3.070675238553293 2.444880302641695 2.447039187699075 2.43
1.144,3.059567626281837 2.440554524967728 2.442713410025108 2.440000000000001
1.145,3.048408761783048 2.43622252096348 2.438381406020861 2.45
1.145,3.048408761783048 2.43622252096348 2.438381406020861 2.45
1.146,3.037208341155869 2.436663700037222 2.438822585094603 2.450441179073742
1.147,3.025976113781823 2.43710072682419 2.43925961188157 2.45087820586071
1.148,3.014721872705587 2.437533600634258 2.439692485691638 2.451311079670778
1.149,3.003455444972501 2.437962320783859 2.44012120584124 2.451739799820379
1.15,2.992186681932459 2.438386886595987 2.440545771653367 2.452164365632507
1.151,2.980925449519841 2.438807297400193 2.440966182457573 2.452584776436713
1.152,2.969681618518986 2.439223552532592 2.441382437589973 2.453001031569112
1.153,2.958465054824901 2.43963565133586 2.44179453639324 2.45341313037238
1.154,2.947285609708741 2.440043593159237 2.442202478216617 2.453821072195757
1.155,2.936153110097727 2.440447377358526 2.442606262415906 2.454224856395046
1.156,2.925077348879061 2.440847003296098 2.443005888353478 2.454624482332618
1.157,2.914068075237401 2.441242470340888 2.443401355398269 2.455019949377408
1.158,2.903134985035476 2.441633777868401 2.443792662925782 2.455411256904921
1.159,2.892287711247268 2.442020925260708 2.444179810318089 2.455798404297228
1.16,2.881535814453272 2.442403911906451 2.444562796963831 2.456181390942971
1.161,2.870888773407149 2.442782737200841 2.444941622258221 2.456560216237361
1.162,2.860355975683147 2.443157400545661 2.445316285603042 2.456934879582181
1.163,2.849946708413444 2.443527901349268 2.445686786406648 2.457305380385788
1.164,2.839670149124642 2.443894239026589 2.446053124083969 2.457671718063108
1.165,2.829535356682365 2.444256412999127 2.446415298056507 2.458033892035647
1.166,2.819551262352981 2.444614422694961 2.446773307752341 2.458391901731481
1.167,2.809726660991192 2.444968267548744 2.447127152606124 2.458745746585264
1.168,2.800070202362265 2.445317947001707 2.447476832059087 2.459095426038227
1.169,2.790590382607391 2.445663460501658 2.447822345559038 2.459440939538178
1.17,2.781295535860667 2.446004807502984 2.448163692560364 2.459782286539504
1.171,2.772193826025912 2.446341987466652 2.448500872524032 2.460119466503172
1.172,2.763293238721487 2.446674999860208 2.448833884917589 2.460452478896728
1.173,2.754601573401009 2.447003844157781 2.449162729215162 2.460781323194301
1.174,2.746126435657806 2.447328519840081 2.449487404897461 2.461105998876601
1.175,2.737875229720634 2.4476490263944 2.44980791145178 2.46142650543092
1.176,2.729855151148126 2.447965363314614 2.450124248371995 2.461742842351134
1.177,2.722073179729125 2.448277530101186 2.450436415158566 2.462055009137706
1.178,2.714536072595969 2.448585526261159 2.450744411318539 2.462363005297679
1.179,2.707250357557456 2.448889351308167 2.451048236365548 2.462666830344687
1.18,2.700222326658143 2.449189004762429 2.451347889819809 2.462966483798949
1.181,2.693458029970254 2.44948448615075 2.45164337120813 2.46326196518727
1.182,2.686963269624407 2.449775795006525 2.451934680063906 2.463553274043045
1.183,2.680743594084977 2.450062930869739 2.452221815927119 2.463840409906259
1.184,2.674804292675802 2.450345893286963 2.452504778344343 2.464123372323483
1.185,2.669150390361587 2.450624681811362 2.452783566868742 2.464402160847881
1.186,2.663786642790207 2.45089929600269 2.45305818106007 2.46467677503921
1.187,2.658717531600741 2.451169735427295 2.453328620484675 2.464947214463815
1.188,2.653947260001932 2.451435999658115 2.453594884715495 2.465213478694635
1.189,2.64947974862538 2.451698088274683 2.453856973332064 2.465475567311203
1.19,2.6453186316576 2.451956000863126 2.454114885920506 2.465733479899646
1.191,2.641467253254737 2.452209737016164 2.454368622073544 2.465987216052684
1.192,2.637928664243498 2.452459296333113 2.454618181390493 2.466236775369633
1.193,2.634705619111534 2.452704678419884 2.454863563477265 2.466482157456404
1.194,2.631800573290261 2.452945882888987 2.455104767946368 2.466723361925507
1.195,2.629215680732786 2.453182909359526 2.455341794416907 2.466960388396046
1.196,2.62695279178935 2.453415757457205 2.455574642514585 2.467193236493725
1.197,2.625013451382352 2.453644426814323 2.455803311871704 2.467421905850843
1.198,2.623398897482792 2.453868917069781 2.456027802127162 2.467646396106301
1.199,2.622110059889605 2.454089227869079 2.45624811292646 2.467866706905599
1.2,2.621147559313115 2.454305358864315 2.456464243921696 2.468082837900835
1.201,2.620511706763492 2.45451730971419 2.45667619477157 2.46829478875071
1.202,2.620202503244833 2.454725080084003 2.456883965141384 2.468502559120523
1.203,2.620219639755164 2.454928669645657 2.457087554703038 2.468706148682177
1.204,2.62056249759235 2.455128078077657 2.457286963135037 2.468905557114177
1.204,2.62056249759235 2.455128078077657 2.457286963135037 2.468905557114177
1.205,2.621230148965638 2.455323305065109 2.457482190122489 2.469100784101629
1.206,2.622221357912198 2.455514350299723 2.457673235357103 2.469291829336242
1.207,2.623534581517787 2.455701213479812 2.457860098537192 2.469478692516332
1.208,2.625167971440304 2.455883894310295 2.458042779367675 2.469661373346815
1.209,2.627119375734758 2.456062392502693 2.458221277560073 2.469839871539213
1.21,2.62938634097783 2.456236707775133 2.458395592832513 2.470014186811653
1.211,2.631966114689935 2.456406839852348 2.458565724909728 2.470184318888867
1.212,2.634855648052405 2.456572788465675 2.458731673523055 2.470350267502195
1.213,2.638051598917097 2.45673455335306 2.45889343841044 2.47051203238958
1.214,2.641550335105464 2.456892134259053 2.459051019316433 2.470669613295573
1.215,2.645347937993835 2.457045530934813 2.459204415992194 2.470823009971333
1.216,2.649440206381353 2.457194743138106 2.459353628195486 2.470972222174626
1.217,2.653822660636775 2.457339770633304 2.459498655690685 2.471117249669824
1.218,2.658490547120019 2.457480613191391 2.459639498248771 2.471258092227911
1.219,2.663438842874116 2.457617270589955 2.459776155647336 2.471394749626475
1.22,2.668662260582911 2.457749742613197 2.459908627670578 2.471527221649717
1.221,2.674155253789652 2.457878029051925 2.460036914109306 2.471655508088445
1.222,2.679912022371284 2.458002129703558 2.460161014760938 2.471779608740078
1.223,2.685926518263078 2.458122044372122 2.460280929429503 2.471899523408642
1.224,2.692192451427907 2.458237772868258 2.460396657925638 2.472015251904778
1.225,2.69870329606433 2.458349315009213 2.460508200066593 2.472126794045733
1.226,2.705452297047291 2.458456670618848 2.460615555676228 2.472234149655367
1.227,2.712432476595152 2.458559839527632 2.460718724585013 2.472337318564152
1.228,2.719636641156404 2.45865882157265 2.46081770663003 2.47243630060917
1.229,2.727057388509332 2.458753616597593 2.460912501654974 2.472531095634113
1.23,2.734687115067562 2.458844224452769 2.461003109510149 2.472621703489289
1.231,2.742518023384336 2.458930644995094 2.461089530052475 2.472708124031614
1.232,2.750542129848065 2.4590128780881 2.46117176314548 2.472790357124619
1.233,2.758751272561602 2.459090923601928 2.461249808659308 2.472868402638448
1.234,2.767137119397422 2.459164781413334 2.461323666470714 2.472942260449854
1.235,2.775691176220803 2.459234451405687 2.461393336463067 2.473011930442207
1.236,2.784404795272842 2.459299933468968 2.461458818526348 2.473077412505488
1.237,2.79326918370509 2.459361227499772 2.461520112557153 2.473138706536292
1.238,2.802275412257321 2.459418333401308 2.461577218458689 2.473195812437828
1.239,2.811414424069937 2.459471251083397 2.461630136140778 2.473248730119917
1.24,2.820677043622243 2.459519980462476 2.461678865519856 2.473297459498996
1.241,2.830053985787844 2.459564521461593 2.461723406518974 2.473342000498113
1.242,2.839535864998153 2.459604874010413 2.461763759067793 2.473382353046933
1.243,2.84911320450504 2.459641038045213 2.461799923102594 2.473418517081733
1.244,2.858776445733409 2.459673013508886 2.461831898566266 2.473450492545405
1.245,2.868515957714542 2.459700800350937 2.461859685408317 2.473478279387457
1.246,2.878322046590839 2.459724398527488 2.461883283584868 2.473501877564008
1.247,2.888184965182628 2.459743808001274 2.461902693058654 2.473521287037794
1.248,2.898094922607546 2.459759028741644 2.461917913799025 2.473536507778164
1.249,2.908042093943072 2.459770060724564 2.461928945781944 2.473547539761084
1.25,2.918016629922585 2.459776903932611 2.461935788989992 2.473554382969131
1.251,2.928008666655479 2.45977955835498 2.461938443412361 2.4735570373915
1.252,2.938008335361638 2.459778023987479 2.46193690904486 2.473555503023999
1.252,2.938008335361638 2.459778023987479 2.46193690904486 2.473555503023999
1.253,2.947988602645922 2.459778023987479 2.46193690904486 2.473555503023999
1.254,2.957944222291951 2.459778023987479 2.46193690904486 2.473555503023999
1.255,2.967865369305097 2.459778023987479 2.46193690904486 2.473555503023999
1.256,2.977742252711048 2.459778023987479 2.46193690904486 2.473555503023999
1.257,2.987565125218336 2.459778023987479 2.46193690904486 2.473555503023999
1.258,2.997324292837722 2.459778023987479 2.46193690904486 2.473555503023999
1.259,3.00701012444901 2.459778023987479 2.46193690904486 2.473555503023999
1.26,3.016613061305778 2.459778023987479 2.46193690904486 2.473555503023999
1.261,3.02612362646873 2.459778023987479 2.46193690904486 2.473555503023999
1.262,3.035532434158271 2.459778023987479 2.46193690904486 2.473555503023999
1.263,3.044830199017155 2.459778023987479 2.46193690904486 2.473555503023999
1.264,3.054007745273994 2.459778023987479 2.46193690904486 2.473555503023999
1.265,3.063056015798655 2.459778023987479 2.46193690904486 2.473555503023999
1.266,3.071966081040538 2.459778023987479 2.46193690904486 2.473555503023999
1.267,3.080729147840977 2.459778023987479 2.46193690904486 2.473555503023999
1.268,3.089336568111015 2.459778023987479 2.46193690904486 2.473555503023999
1.269,3.097779847366037 2.459778023987479 2.46193690904486 2.473555503023999
1.27,3.106050653108781 2.459778023987479 2.46193690904486 2.473555503023999
1.271,3.114140823052531 2.459778023987479 2.46193690904486 2.473555503023999
1.272,3.122042373176287 2.459778023987479 2.46193690904486 2.473555503023999
1.273,3.129747505604046 2.459778023987479 2.46193690904486 2.473555503023999
1.274,3.137248616300349 2.459778023987479 2.46193690904486 2.473555503023999
1.275,3.144538302574564 2.459778023987479 2.46193690904486 2.473555503023999
1.276,3.151609370386429 2.459778023987479 2.46193690904486 2.473555503023999
1.277,3.158454841445717 2.459778023987479 2.46193690904486 2.473555503023999
1.278,3.165067960098953 2.459778023987479 2.46193690904486 2.473555503023999
1.279,3.171442199996441 2.459778023987479 2.46193690904486 2.473555503023999
1.28,3.17757127053297 2.459778023987479 2.46193690904486 2.473555503023999
1.281,3.183449123055894 2.459778023987479 2.46193690904486 2.473555503023999
1.282,3.189069956834416 2.459778023987479 2.46193690904486 2.473555503023999
1.283,3.194428224784205 2.459778023987479 2.46193690904486 2.473555503023999
1.284,3.19951863894171 2.459778023987479 2.46193690904486 2.473555503023999
1.285,3.204336175682726 2.459778023987479 2.46193690904486 2.473555503023999
1.286,3.208876080680122 2.459778023987479 2.46193690904486 2.473555503023999
1.287,3.213133873595773 2.459778023987479 2.46193690904486 2.473555503023999
1.288,3.217105352502121 2.459778023987479 2.46193690904486 2.473555503023999
1.289,3.220786598028967 2.459778023987479 2.46193690904486 2.473555503023999
1.29,3.224173977231421 2.459778023987479 2.46193690904486 2.473555503023999
1.291,3.22726414717517 2.459778023987479 2.46193690904486 2.473555503023999
1.292,3.230054058235563 2.459778023987479 2.46193690904486 2.473555503023999
1.293,3.232540957107211 2.459778023987479 2.46193690904486 2.473555503023999
1.294,3.234722389521177 2.459778023987479 2.46193690904486 2.473555503023999
1.295,3.236596202667034 2.459778023987479 2.46193690904486 2.473555503023999
1.296,3.238160547317436 2.459778023987479 2.46193690904486 2.473555503023999
1.297,3.239413879653079 2.459778023987479 2.46193690904486 2.473555503023999
1.298,3.240354962786264 2.459778023987479 2.46193690904486 2.473555503023999
1.299,3.240982867981558 2.459778023987479 2.46193690904486 2.473555503023999
1.3,3.241296975572339 2.459778023987479 2.46193690904486 2.473555503023999
1.301,3.241296975572339 2.459778023987479 2.46193690904486 2.473555503023999
1.302,3.240982867981558 2.459778023987479 2.46193690904486 2.473555503023999
1.303,3.240354962786265 2.459778023987479 2.46193690904486 2.473555503023999
1.304,3.23941387965308 2.459778023987479 2.46193690904486 2.473555503023999
1.305,3.238160547317437 2.459778023987479 2.46193690904486 2.473555503023999
1.306,3.236596202667034 2.459778023987479 2.46193690904486 2.473555503023999
1.307,3.234722389521177 2.459778023987479 2.46193690904486 2.473555503023999
1.308,3.232540957107211 2.459778023987479 2.46193690904486 2.473555503023999
1.309,3.230054058235563 2.459778023987479 2.46193690904486 2.473555503023999
1.31,3.227264147175171 2.459778023987479 2.46193690904486 2.473555503023999
1.311,3.224173977231422 2.459778023987479 2.46193690904486 2.473555503023999
1.312,3.220786598028968 2.459778023987479 2.46193690904486 2.473555503023999
1.313,3.217105352502122 2.459778023987479 2.46193690904486 2.473555503023999
1.314,3.213133873595774 2.459778023987479 2.46193690904486 2.473555503023999
1.315,3.208876080680123 2.459778023987479 2.46193690904486 2.473555503023999
1.316,3.204336175682727 2.459778023987479 2.46193690904486 2.473555503023999
1.317,3.199518638941711 2.459778023987479 2.46193690904486 2.473555503023999
1.318,3.194428224784206 2.459778023987479 2.46193690904486 2.473555503023999
1.319,3.189069956834417 2.459778023987479 2.46193690904486 2.473555503023999
1.32,3.183449123055895 2.459778023987479 2.46193690904486 2.473555503023999
1.321,3.177571270532971 2.459778023987479 2.46193690904486 2.473555503023999
1.322,3.171442199996441 2.459778023987479 2.46193690904486 2.473555503023999
1.323,3.165067960098954 2.459778023987479 2.46193690904486 2.473555503023999
1.324,3.158454841445717 2.459778023987479 2.46193690904486 2.473555503023999
1.325,3.151609370386431 2.459778023987479 2.46193690904486 2.473555503023999
1.326,3.144538302574565 2.459778023987479 2.46193690904486 2.473555503023999
1.327,3.137248616300352 2.459778023987479 2.46193690904486 2.473555503023999
1.328,3.129747505604046 2.459778023987479 2.46193690904486 2.473555503023999
1.329,3.122042373176289 2.459778023987479 2.46193690904486 2.473555503023999
1.33,3.114140823052531 2.459778023987479 2.46193690904486 2.473555503023999
1.331,3.106050653108783 2.459778023987479 2.46193690904486 2.473555503023999
1.332,3.097779847366037 2.459778023987479 2.46193690904486 2.473555503023999
1.333,3.089336568111017 2.459778023987479 2.46193690904486 2.473555503023999
1.334,3.080729147840977 2.459778023987479 2.46193690904486 2.473555503023999
1.335,3.071966081040539 2.459778023987479 2.46193690904486 2.473555503023999
1.336,3.063056015798654 2.459778023987479 2.46193690904486 2.473555503023999
1.337,3.054007745273995 2.459778023987479 2.46193690904486 2.473555503023999
1.338,3.044830199017154 2.459778023987479 2.46193690904486 2.473555503023999
1.339,3.035532434158273 2.459778023987479 2.46193690904486 2.473555503023999
1.34,3.026123626468729 2.459778023987479 2.46193690904486 2.473555503023999
1.341,3.016613061305779 2.459778023987479 2.46193690904486 2.473555503023999
1.342,3.007010124449009 2.459778023987479 2.46193690904486 2.473555503023999
1.343,2.997324292837723 2.459778023987479 2.46193690904486 2.473555503023999
1.344,2.987565125218335 2.459778023987479 2.46193690904486 2.473555503023999
1.345,2.977742252711049 2.459778023987479 2.46193690904486 2.473555503023999
1.346,2.967865369305096 2.459778023987479 2.46193690904486 2.473555503023999
1.347,2.957944222291953 2.459778023987479 2.46193690904486 2.473555503023999
1.348,2.947988602645921 2.459778023987479 2.46193690904486 2.473555503023999
1.349,2.938008335361639 2.459778023987479 2.46193690904486 2.473555503023999
1.35,2.928013269757981 2.459778023987479 2.46193690904486 2.473555503023999
1.351,2.918013269757982 2.459778023987479 2.46193690904486 2.473555503023999
1.352,2.908018204154323 2.459778023987479 2.46193690904486 2.473555503023999
1.353,2.898037936870042 2.459778023987479 2.46193690904486 2.473555503023999
